Unnamed: 0,timestamp,wattsup_power,smartwatts_power
44,2023-06-11 01:51:15,197.0,47.13807423235025
45,2023-06-11 01:51:16,197.4,46.917982042518965
46,2023-06-11 01:51:17,197.4,47.66229857797554
47,2023-06-11 01:51:18,196.9,48.28563806109448
48,2023-06-11 01:51:19,196.6,47.72751723494312
49,2023-06-11 01:51:20,196.8,48.947587968353965
50,2023-06-11 01:51:21,196.8,47.30035792947453
51,2023-06-11 01:51:22,197.0,51.584969973930775
52,2023-06-11 01:51:23,197.2,45.56184666367192
53,2023-06-11 01:51:24,197.3,48.379919267415126
54,2023-06-11 01:51:25,197.4,43.366940605447965
56,2023-06-11 01:51:27,197.2,48.14204830573026
57,2023-06-11 01:51:28,196.9,28.74441024137629
58,2023-06-11 01:51:29,196.6,45.66127598848014
59,2023-06-11 01:51:30,196.6,46.09380741405397
60,2023-06-11 01:51:31,196.5,20.007612848718228
61,2023-06-11 01:51:32,196.4,47.32099673430429
62,2023-06-11 01:51:33,196.3,46.01933770161659
63,2023-06-11 01:51:34,196.0,29.71572654016407
64,2023-06-11 01:51:35,196.1,17.55044087220749
65,2023-06-11 01:51:36,196.3,19.060084921014735
66,2023-06-11 01:51:37,196.3,21.99893668074258
67,2023-06-11 01:51:38,196.6,47.82408179210057
68,2023-06-11 01:51:39,196.8,48.03994762812844
69,2023-06-11 01:51:40,196.7,48.652920834077975
70,2023-06-11 01:51:41,196.7,45.59758701010879
71,2023-06-11 01:51:42,196.7,47.23417401822076
72,2023-06-11 01:51:43,196.8,35.194093321549595
73,2023-06-11 01:51:44,203.8,49.68174053726281
74,2023-06-11 01:51:45,212.0,60.41632384144565
75,2023-06-11 01:51:46,220.6,57.427343726848896
76,2023-06-11 01:51:47,228.1,55.37452248389928
77,2023-06-11 01:51:48,228.2,54.75857455162242
78,2023-06-11 01:51:49,228.4,51.12496030510063
80,2023-06-11 01:51:51,228.6,52.952370775584775
81,2023-06-11 01:51:52,228.1,50.10693842325088
82,2023-06-11 01:51:53,227.3,50.18500963022267
83,2023-06-11 01:51:54,226.3,50.33104142841081
84,2023-06-11 01:51:55,225.4,48.919674228719856
85,2023-06-11 01:51:56,224.7,46.54361413097637
86,2023-06-11 01:51:57,224.5,50.83507608365449
87,2023-06-11 01:51:58,223.9,50.80722593973432
88,2023-06-11 01:51:59,223.8,50.54017297158983
89,2023-06-11 01:52:00,223.2,49.87320548246895
90,2023-06-11 01:52:01,222.8,47.3995808919142
91,2023-06-11 01:52:02,222.2,48.72510093344748
92,2023-06-11 01:52:03,221.9,48.699751562596006
93,2023-06-11 01:52:04,215.1,48.37367350499832
94,2023-06-11 01:52:05,206.9,49.33830117038337
95,2023-06-11 01:52:06,207.1,53.71757015988822
96,2023-06-11 01:52:07,208.2,58.35066124425775
97,2023-06-11 01:52:08,227.3,59.77170708903926
98,2023-06-11 01:52:09,227.5,41.68008776907004
99,2023-06-11 01:52:10,227.6,46.68417324875278
101,2023-06-11 01:52:12,226.7,52.56724491273749
102,2023-06-11 01:52:13,225.7,49.38259127909328
103,2023-06-11 01:52:14,225.1,31.01885050437226
104,2023-06-11 01:52:15,219.1,50.758039536745066
105,2023-06-11 01:52:16,218.9,51.88192714226014
106,2023-06-11 01:52:17,218.5,52.45122601136548
107,2023-06-11 01:52:18,218.6,54.43720305668824
108,2023-06-11 01:52:19,218.9,53.66867990478493
109,2023-06-11 01:52:20,219.1,44.1208240089043
110,2023-06-11 01:52:21,219.2,48.89807708259841
111,2023-06-11 01:52:22,218.8,31.61120552528722
112,2023-06-11 01:52:23,218.6,50.847954494136935
113,2023-06-11 01:52:24,218.0,49.54508183571895
114,2023-06-11 01:52:25,217.7,47.508916447151854
115,2023-06-11 01:52:26,216.8,29.735473464913973
116,2023-06-11 01:52:27,210.0,49.04518064306533
117,2023-06-11 01:52:28,210.3,52.28181615873453
118,2023-06-11 01:52:29,217.2,54.0386714461192
119,2023-06-11 01:52:30,217.8,70.48717461361366
121,2023-06-11 01:52:32,234.2,57.89602848205064
122,2023-06-11 01:52:33,234.5,75.42843635213353
123,2023-06-11 01:52:34,234.6,75.36103973403196
124,2023-06-11 01:52:35,234.4,74.31203097826172
125,2023-06-11 01:52:36,234.4,58.77011735646458
126,2023-06-11 01:52:37,234.3,53.53229999012504
127,2023-06-11 01:52:38,234.5,65.93454038076646
128,2023-06-11 01:52:39,234.5,56.90512468937975
129,2023-06-11 01:52:40,234.2,58.84072662796181
130,2023-06-11 01:52:41,233.9,59.69694829376455
131,2023-06-11 01:52:42,233.6,53.06082318761705
132,2023-06-11 01:52:43,233.1,53.93720510236452
133,2023-06-11 01:52:44,232.7,43.60135286065504
134,2023-06-11 01:52:45,227.0,47.26287450473403
135,2023-06-11 01:52:46,222.0,53.16091473708185
136,2023-06-11 01:52:47,222.2,47.50135147222186
137,2023-06-11 01:52:48,213.1,20.698139361209567
139,2023-06-11 01:52:50,210.5,46.77444878439663
140,2023-06-11 01:52:51,219.9,54.1899676310413
141,2023-06-11 01:52:52,232.2,55.90365784479876
142,2023-06-11 01:52:53,232.0,54.50916633211342
143,2023-06-11 01:52:54,225.1,49.83665027653149
144,2023-06-11 01:52:55,219.8,39.816061909570514
145,2023-06-11 01:52:56,220.1,38.3014297272828
146,2023-06-11 01:52:57,219.9,35.19090912458884
147,2023-06-11 01:52:58,219.3,47.089849708202166
148,2023-06-11 01:52:59,218.8,40.35120665788418
149,2023-06-11 01:53:00,218.9,47.57127019953257
150,2023-06-11 01:53:01,218.8,36.73727221794977
151,2023-06-11 01:53:02,219.4,51.74559912090971
152,2023-06-11 01:53:03,219.9,53.04760007108186
153,2023-06-11 01:53:04,220.2,50.53290052422977
154,2023-06-11 01:53:05,219.6,30.483313294022818
155,2023-06-11 01:53:06,214.0,47.52447965627851
156,2023-06-11 01:53:07,213.7,24.06847961171908
158,2023-06-11 01:53:09,213.5,49.78682906522568
159,2023-06-11 01:53:10,207.3,46.80371159434983
160,2023-06-11 01:53:11,206.3,26.689688729916774
161,2023-06-11 01:53:12,206.2,47.24587993506555
162,2023-06-11 01:53:13,217.5,53.80120467585952
163,2023-06-11 01:53:14,227.1,60.66148454489499
164,2023-06-11 01:53:15,227.3,60.95068388944583
165,2023-06-11 01:53:16,227.2,54.51694653269551
166,2023-06-11 01:53:17,226.4,47.61782624317746
167,2023-06-11 01:53:18,214.2,43.704143577966754
168,2023-06-11 01:53:19,214.6,50.56813841869275
169,2023-06-11 01:53:20,220.8,53.77570568905907
170,2023-06-11 01:53:21,221.2,49.1378323003001
171,2023-06-11 01:53:22,221.2,45.35047478697677
172,2023-06-11 01:53:23,220.5,45.101440817322334
173,2023-06-11 01:53:24,219.8,47.568826098653055
174,2023-06-11 01:53:25,219.2,47.46936866212508
175,2023-06-11 01:53:26,219.0,41.59298603759628
177,2023-06-11 01:53:28,217.6,48.226983846688704
178,2023-06-11 01:53:29,216.6,47.09061152335998
179,2023-06-11 01:53:30,215.7,47.90056003678489
180,2023-06-11 01:53:31,214.7,47.47428597978063
181,2023-06-11 01:53:32,213.9,46.60377701395306
182,2023-06-11 01:53:33,207.6,22.28350714089016
183,2023-06-11 01:53:34,212.8,55.63169411434759
184,2023-06-11 01:53:35,213.5,57.22307250845631
185,2023-06-11 01:53:36,224.8,56.15004299969883
186,2023-06-11 01:53:37,225.0,54.56764564803539
187,2023-06-11 01:53:38,225.2,53.54695646725416
188,2023-06-11 01:53:39,225.7,54.6422460205762
189,2023-06-11 01:53:40,225.9,49.24801563030297
190,2023-06-11 01:53:41,226.0,55.95475210579295
191,2023-06-11 01:53:42,226.1,49.77053801651576
192,2023-06-11 01:53:43,226.0,46.28060943869671
193,2023-06-11 01:53:44,226.0,46.44624549293676
195,2023-06-11 01:53:46,225.5,51.78164689207333
196,2023-06-11 01:53:47,224.6,50.72380197543709
197,2023-06-11 01:53:48,224.1,51.71996674262044
198,2023-06-11 01:53:49,223.9,55.85238286303137
199,2023-06-11 01:53:50,223.8,52.39712273643949
200,2023-06-11 01:53:51,224.5,54.36151292573774
201,2023-06-11 01:53:52,224.9,52.18413018540191
202,2023-06-11 01:53:53,224.3,49.29619076791717
203,2023-06-11 01:53:54,208.9,47.66710155854478
204,2023-06-11 01:53:55,208.5,48.80308176314741
205,2023-06-11 01:53:56,217.6,52.425126099202345
206,2023-06-11 01:53:57,226.6,56.22897144371265
207,2023-06-11 01:53:58,227.3,59.085953231277394
208,2023-06-11 01:53:59,228.1,56.219707785854034
209,2023-06-11 01:54:00,228.6,60.04506312675458
210,2023-06-11 01:54:01,229.0,60.09351918964898
212,2023-06-11 01:54:03,230.1,54.01940927856715
213,2023-06-11 01:54:04,230.3,29.64993994551875
214,2023-06-11 01:54:05,230.3,57.021991488320445
215,2023-06-11 01:54:06,230.2,55.64037132217894
216,2023-06-11 01:54:07,229.8,51.70436673054528
217,2023-06-11 01:54:08,229.8,58.112472613465656
218,2023-06-11 01:54:09,229.6,57.27399569164727
219,2023-06-11 01:54:10,229.2,54.81326407523882
220,2023-06-11 01:54:11,228.7,50.57512740169814
221,2023-06-11 01:54:12,228.2,51.07755171287932
222,2023-06-11 01:54:13,227.6,49.81201363160734
223,2023-06-11 01:54:14,227.2,47.85723902370005
224,2023-06-11 01:54:15,221.2,35.964108052419896
225,2023-06-11 01:54:16,206.5,48.779740186078016
227,2023-06-11 01:54:18,222.0,48.12501921651801
228,2023-06-11 01:54:19,221.9,51.67288996205431
229,2023-06-11 01:54:20,215.7,47.05366757480019
230,2023-06-11 01:54:21,215.1,47.046345384769324
231,2023-06-11 01:54:22,214.4,33.944822607338104
232,2023-06-11 01:54:23,213.5,48.007869641658
233,2023-06-11 01:54:24,208.1,47.12615409785034
234,2023-06-11 01:54:25,207.5,46.99115185738846
235,2023-06-11 01:54:26,207.4,46.48139855921967
236,2023-06-11 01:54:27,207.3,45.228563262649416
237,2023-06-11 01:54:28,207.7,46.67289786714564
238,2023-06-11 01:54:29,208.1,46.33278705350666
239,2023-06-11 01:54:30,208.9,47.224585505484434
240,2023-06-11 01:54:31,209.0,39.67479015699908
241,2023-06-11 01:54:32,209.5,28.251995170542724
242,2023-06-11 01:54:33,209.3,46.67319607494667
243,2023-06-11 01:54:34,208.8,47.68897257340284
244,2023-06-11 01:54:35,208.0,28.24441455181012
246,2023-06-11 01:54:37,206.6,47.44795245866831
247,2023-06-11 01:54:38,205.9,46.58990762566009
248,2023-06-11 01:54:39,206.2,46.58588026946088
249,2023-06-11 01:54:40,221.9,55.31248424859431
250,2023-06-11 01:54:41,227.6,48.95620411381788
251,2023-06-11 01:54:42,227.3,54.85179291699026
252,2023-06-11 01:54:43,227.1,50.25051495179144
253,2023-06-11 01:54:44,227.2,49.061620150208576
254,2023-06-11 01:54:45,227.3,56.32563435788289
255,2023-06-11 01:54:46,227.5,50.309343288510746
256,2023-06-11 01:54:47,227.6,58.92731619074512
257,2023-06-11 01:54:48,227.5,57.23059046950761
258,2023-06-11 01:54:49,227.4,57.31663652891025
259,2023-06-11 01:54:50,227.5,51.9509078458964
260,2023-06-11 01:54:51,227.7,52.04295638253805
261,2023-06-11 01:54:52,227.6,54.44429605483267
263,2023-06-11 01:54:54,226.8,54.38801719553767
264,2023-06-11 01:54:55,226.3,49.66110189464271
265,2023-06-11 01:54:56,226.0,50.354431928153794
266,2023-06-11 01:54:57,225.7,51.1705192948578
267,2023-06-11 01:54:58,225.3,48.47186283331634
268,2023-06-11 01:54:59,216.7,47.108329505292986
269,2023-06-11 01:55:00,204.8,29.577156892028697
270,2023-06-11 01:55:01,204.7,60.6866988342276
271,2023-06-11 01:55:02,217.9,55.938627081117325
272,2023-06-11 01:55:03,217.5,49.52468579301328
273,2023-06-11 01:55:04,217.3,44.25947231854033
274,2023-06-11 01:55:05,216.9,46.95160628381873
275,2023-06-11 01:55:06,216.5,48.98404011318409
276,2023-06-11 01:55:07,216.1,48.72003592636728
277,2023-06-11 01:55:08,216.0,47.36601055808328
278,2023-06-11 01:55:09,215.9,48.23602831456961
280,2023-06-11 01:55:11,215.6,49.893169243922976
281,2023-06-11 01:55:12,215.2,45.70345192625668
282,2023-06-11 01:55:13,214.7,48.46423608658679
283,2023-06-11 01:55:14,214.7,47.615658726060936
284,2023-06-11 01:55:15,214.7,48.420323748917454
285,2023-06-11 01:55:16,214.6,38.5234889902126
286,2023-06-11 01:55:17,214.5,45.72672375369369
287,2023-06-11 01:55:18,214.4,47.46483234176654
288,2023-06-11 01:55:19,214.2,47.74390195492992
289,2023-06-11 01:55:20,214.1,46.49192506764866
290,2023-06-11 01:55:21,214.1,48.78702773497325
291,2023-06-11 01:55:22,214.3,50.083635319156805
292,2023-06-11 01:55:23,214.2,49.94588110810178
293,2023-06-11 01:55:24,214.1,46.98850514163337
294,2023-06-11 01:55:25,213.8,48.76648610177774
295,2023-06-11 01:55:26,214.0,46.51570769933296
297,2023-06-11 01:55:28,214.1,48.42942612908943
298,2023-06-11 01:55:29,214.1,44.06986422026901
299,2023-06-11 01:55:30,213.9,46.95067782030491
300,2023-06-11 01:55:31,213.8,49.54541402847876
301,2023-06-11 01:55:32,213.8,48.95502608747841
302,2023-06-11 01:55:33,214.2,48.21187727213651
303,2023-06-11 01:55:34,214.2,45.82947646190411
304,2023-06-11 01:55:35,214.2,43.674241365875616
305,2023-06-11 01:55:36,213.9,47.45701113476793
306,2023-06-11 01:55:37,214.4,49.96465329871505
307,2023-06-11 01:55:38,214.7,47.80690573829282
308,2023-06-11 01:55:39,214.8,46.72124131288231
309,2023-06-11 01:55:40,214.9,45.392423359260455
310,2023-06-11 01:55:41,208.2,45.9068282759384
311,2023-06-11 01:55:42,202.0,46.49360643932998
312,2023-06-11 01:55:43,201.9,28.36466870164965
313,2023-06-11 01:55:44,202.1,44.842223535882574
314,2023-06-11 01:55:45,202.3,46.4739256470355
316,2023-06-11 01:55:47,201.5,47.0721814838205
317,2023-06-11 01:55:48,201.3,48.17512084841293
318,2023-06-11 01:55:49,201.1,46.51293817259162
319,2023-06-11 01:55:50,200.9,28.69943565988841
320,2023-06-11 01:55:51,200.6,23.914552990971508
321,2023-06-11 01:55:52,200.6,44.18307862068399
322,2023-06-11 01:55:53,200.6,44.27817376855634
323,2023-06-11 01:55:54,200.5,45.61655257431166
324,2023-06-11 01:55:55,200.5,45.83725405823091
325,2023-06-11 01:55:56,200.2,45.14013302444166
326,2023-06-11 01:55:57,199.9,45.96673999817592
327,2023-06-11 01:55:58,199.8,23.957490415756045
328,2023-06-11 01:55:59,199.7,23.029473932796545
329,2023-06-11 01:56:00,199.5,24.35847979286811
330,2023-06-11 01:56:01,199.0,45.73905435882602
331,2023-06-11 01:56:02,199.0,46.43140725713463
332,2023-06-11 01:56:03,199.5,45.12584929817529
333,2023-06-11 01:56:04,199.9,44.961974269556585
335,2023-06-11 01:56:06,199.5,44.6618663575024
336,2023-06-11 01:56:07,199.1,22.368327691198743
337,2023-06-11 01:56:08,199.2,44.12124524755527
338,2023-06-11 01:56:09,199.0,45.1336540000444
339,2023-06-11 01:56:10,199.1,21.677276173959694
340,2023-06-11 01:56:11,199.4,20.65437271038108
341,2023-06-11 01:56:12,199.6,44.33236952063698
342,2023-06-11 01:56:13,199.8,26.893767215094368
343,2023-06-11 01:56:14,200.0,44.44326705215431
344,2023-06-11 01:56:15,200.2,45.45850384053851
345,2023-06-11 01:56:16,200.3,43.62459867238166
346,2023-06-11 01:56:17,200.4,43.39941269716734
347,2023-06-11 01:56:18,200.2,22.249364367039423
348,2023-06-11 01:56:19,199.7,26.718673132179617
349,2023-06-11 01:56:20,199.3,27.667280537278263
350,2023-06-11 01:56:21,199.9,20.225043468752027
351,2023-06-11 01:56:22,200.1,44.34598763779578
352,2023-06-11 01:56:23,200.3,45.2090744801653
354,2023-06-11 01:56:25,199.9,21.635100720513588
355,2023-06-11 01:56:26,200.3,28.719965919943583
356,2023-06-11 01:56:27,200.3,46.273994065627285
357,2023-06-11 01:56:28,200.4,44.97874464705467
358,2023-06-11 01:56:29,200.4,43.36793417361897
359,2023-06-11 01:56:30,200.4,44.52928979750064
360,2023-06-11 01:56:31,200.4,20.045921566966797
361,2023-06-11 01:56:32,200.4,20.38942362809674
362,2023-06-11 01:56:33,200.6,45.54088400874831
363,2023-06-11 01:56:34,201.4,47.57603774245776
364,2023-06-11 01:56:35,217.2,57.79145335932576
365,2023-06-11 01:56:36,218.2,47.369795630152
366,2023-06-11 01:56:37,224.4,58.71790847817124
367,2023-06-11 01:56:38,224.7,46.40149180014709
368,2023-06-11 01:56:39,225.2,52.07976327972804
369,2023-06-11 01:56:40,225.3,48.85086083279736
371,2023-06-11 01:56:42,225.2,53.15766480622966
372,2023-06-11 01:56:43,225.0,56.231918009325625
373,2023-06-11 01:56:44,225.2,54.73938180395799
374,2023-06-11 01:56:45,225.2,50.11504878677906
375,2023-06-11 01:56:46,225.0,52.12011178345752
376,2023-06-11 01:56:47,224.7,50.32690191369856
377,2023-06-11 01:56:48,224.3,49.40446297095208
378,2023-06-11 01:56:49,224.0,50.03482995663166
379,2023-06-11 01:56:50,223.9,48.55471445086877
380,2023-06-11 01:56:51,224.0,47.14132522117059
381,2023-06-11 01:56:52,223.9,46.62585799932896
382,2023-06-11 01:56:53,223.8,41.65363184401419
383,2023-06-11 01:56:54,214.6,46.80923586042741
384,2023-06-11 01:56:55,203.8,47.24116653627037
385,2023-06-11 01:56:56,204.3,52.667997685177326
386,2023-06-11 01:56:57,220.6,57.34982698791592
387,2023-06-11 01:56:58,221.3,57.38761896901106
389,2023-06-11 01:57:00,226.9,58.43142471449563
390,2023-06-11 01:57:01,226.6,52.020868005357045
391,2023-06-11 01:57:02,226.5,56.1875543439152
392,2023-06-11 01:57:03,226.6,50.71210693915695
393,2023-06-11 01:57:04,226.2,51.39784347814645
394,2023-06-11 01:57:05,225.7,45.715761573915294
395,2023-06-11 01:57:06,225.0,47.26468361510128
396,2023-06-11 01:57:07,224.2,49.56849411879104
397,2023-06-11 01:57:08,223.3,48.19077602289121
398,2023-06-11 01:57:09,223.2,48.54884708545749
399,2023-06-11 01:57:10,222.9,55.313929164873535
400,2023-06-11 01:57:11,222.9,56.21877117564974
401,2023-06-11 01:57:12,222.7,49.51495411320033
402,2023-06-11 01:57:13,222.4,52.42511246663114
403,2023-06-11 01:57:14,222.3,48.11165427597066
405,2023-06-11 01:57:16,214.7,64.30972066780622
406,2023-06-11 01:57:17,205.7,46.31841939271581
407,2023-06-11 01:57:18,206.1,45.528009991301374
408,2023-06-11 01:57:19,220.4,50.332860918845256
409,2023-06-11 01:57:20,221.3,61.40165756134675
410,2023-06-11 01:57:21,228.2,62.043079793227335
411,2023-06-11 01:57:22,228.2,60.00362230808015
412,2023-06-11 01:57:23,228.0,48.46215017333556
413,2023-06-11 01:57:24,227.5,51.38483418591934
414,2023-06-11 01:57:25,226.5,47.48673707713724
415,2023-06-11 01:57:26,220.2,45.54830754649791
416,2023-06-11 01:57:27,219.7,45.44360547889698
417,2023-06-11 01:57:28,218.9,42.49790900056047
418,2023-06-11 01:57:29,218.5,45.58987051034099
419,2023-06-11 01:57:30,218.4,45.00150112459465
421,2023-06-11 01:57:32,218.3,55.05803692539593
422,2023-06-11 01:57:33,218.5,48.8138591567167
423,2023-06-11 01:57:34,218.9,54.88245365124135
424,2023-06-11 01:57:35,218.9,48.517696467344095
425,2023-06-11 01:57:36,218.9,50.42100460031509
426,2023-06-11 01:57:37,218.3,36.09684236477619
427,2023-06-11 01:57:38,212.6,18.237218000696277
428,2023-06-11 01:57:39,206.9,46.9447612224677
429,2023-06-11 01:57:40,206.7,49.40897368175196
430,2023-06-11 01:57:41,207.5,50.6290835129814
431,2023-06-11 01:57:42,208.1,38.023770049976655
432,2023-06-11 01:57:43,209.1,42.30985507650946
433,2023-06-11 01:57:44,210.0,51.54334240907312
