Unnamed: 0,timestamp,wattsup_power,smartwatts_power
57,2023-06-10 13:28:00,199.5,26.971344452816727
58,2023-06-10 13:28:01,206.3,49.17262925074797
61,2023-06-10 13:28:04,214.4,32.17322232961654
62,2023-06-10 13:28:05,206.9,34.17481313122893
64,2023-06-10 13:28:07,201.4,20.03833306203756
70,2023-06-10 13:28:13,204.2,40.04716662124662
72,2023-06-10 13:28:15,223.9,54.15505239249771
74,2023-06-10 13:28:17,233.2,51.6321692011119
75,2023-06-10 13:28:18,233.7,60.52420483198564
76,2023-06-10 13:28:19,234.2,66.16221422455864
77,2023-06-10 13:28:20,234.3,64.92308319377865
78,2023-06-10 13:28:21,234.3,54.88499344125882
79,2023-06-10 13:28:22,234.0,58.62528844649427
80,2023-06-10 13:28:23,233.3,43.53268732307912
81,2023-06-10 13:28:24,232.9,44.68547420466805
82,2023-06-10 13:28:25,232.6,46.29496302352592
83,2023-06-10 13:28:26,227.1,53.26538962885603
84,2023-06-10 13:28:27,227.0,46.85815729722631
85,2023-06-10 13:28:28,226.6,40.62874999640764
86,2023-06-10 13:28:29,226.1,36.50170904471658
87,2023-06-10 13:28:30,225.9,36.27276798605805
88,2023-06-10 13:28:31,225.6,33.85246883422851
91,2023-06-10 13:28:34,190.5,42.9694923685278
92,2023-06-10 13:28:35,209.3,54.032435518192194
94,2023-06-10 13:28:37,235.6,51.71477396678131
95,2023-06-10 13:28:38,224.9,40.24604949705237
96,2023-06-10 13:28:39,213.8,37.43680288737472
97,2023-06-10 13:28:40,213.5,43.421419663557465
98,2023-06-10 13:28:41,205.9,22.420961322080554
103,2023-06-10 13:28:46,214.7,58.819882775275794
104,2023-06-10 13:28:47,220.0,36.20186469786499
105,2023-06-10 13:28:48,219.2,41.64621063624626
110,2023-06-10 13:28:53,194.0,12.930894758752483
113,2023-06-10 13:28:56,188.2,20.2236134341686
114,2023-06-10 13:28:57,210.8,61.66369261680875
116,2023-06-10 13:28:59,219.0,34.759938359714496
117,2023-06-10 13:29:00,218.7,39.119407164238
118,2023-06-10 13:29:01,211.2,28.867612589083027
119,2023-06-10 13:29:02,198.9,25.2061082706957
120,2023-06-10 13:29:03,199.3,41.22646620349975
121,2023-06-10 13:29:04,199.8,30.547401584659227
122,2023-06-10 13:29:05,199.9,39.65939060978121
123,2023-06-10 13:29:06,193.6,19.73187740167967
124,2023-06-10 13:29:07,193.5,27.991217795605127
125,2023-06-10 13:29:08,193.5,20.472297103108875
126,2023-06-10 13:29:09,192.7,18.51009263089201
127,2023-06-10 13:29:10,192.0,13.70921704676488
128,2023-06-10 13:29:11,191.6,17.83737798821005
129,2023-06-10 13:29:12,191.6,17.976655291297284
130,2023-06-10 13:29:13,191.6,25.405925920578092
131,2023-06-10 13:29:14,191.2,21.208183714873982
132,2023-06-10 13:29:15,190.9,15.672152468240098
135,2023-06-10 13:29:18,189.1,29.100990851775144
137,2023-06-10 13:29:20,223.2,54.161917990674816
138,2023-06-10 13:29:21,223.6,52.75453770282412
139,2023-06-10 13:29:22,223.3,47.55997962322984
140,2023-06-10 13:29:23,222.3,24.875276603096214
141,2023-06-10 13:29:24,221.4,37.09965070531948
142,2023-06-10 13:29:25,220.2,28.205330133495195
143,2023-06-10 13:29:26,214.4,28.90601783378149
144,2023-06-10 13:29:27,214.5,36.68436519331887
145,2023-06-10 13:29:28,214.2,30.15755882168209
146,2023-06-10 13:29:29,214.0,48.82250489357661
147,2023-06-10 13:29:30,214.7,52.62121425649229
148,2023-06-10 13:29:31,215.5,46.35849317517649
149,2023-06-10 13:29:32,216.0,45.52463449789131
150,2023-06-10 13:29:33,216.6,45.29287215814535
151,2023-06-10 13:29:34,217.3,34.31878728479058
152,2023-06-10 13:29:35,217.6,36.310148006339936
153,2023-06-10 13:29:36,218.1,34.51555941815317
154,2023-06-10 13:29:37,218.9,23.38343521965828
156,2023-06-10 13:29:39,184.7,36.42098360111625
158,2023-06-10 13:29:41,222.4,58.34595250497027
159,2023-06-10 13:29:42,233.5,64.66089360485907
160,2023-06-10 13:29:43,234.1,72.92627362214884
161,2023-06-10 13:29:44,233.9,64.65389930130047
162,2023-06-10 13:29:45,233.8,66.66546156545162
163,2023-06-10 13:29:46,233.6,60.470152594355866
164,2023-06-10 13:29:47,233.1,55.62751621334366
165,2023-06-10 13:29:48,232.9,50.36422015004062
166,2023-06-10 13:29:49,233.0,59.73758191106971
167,2023-06-10 13:29:50,232.7,41.43279528258562
168,2023-06-10 13:29:51,232.2,55.63714336096721
169,2023-06-10 13:29:52,231.6,47.02910722425815
170,2023-06-10 13:29:53,230.9,45.00807233135993
171,2023-06-10 13:29:54,230.5,42.02886387639939
172,2023-06-10 13:29:55,230.4,43.57998717625959
173,2023-06-10 13:29:56,229.9,40.78382955718178
174,2023-06-10 13:29:57,229.4,40.41943398378015
175,2023-06-10 13:29:58,228.9,42.10069541318144
177,2023-06-10 13:30:00,194.3,12.895278927366526
179,2023-06-10 13:30:02,185.3,12.000333941432672
180,2023-06-10 13:30:03,185.7,12.252750993512098
181,2023-06-10 13:30:04,185.8,14.279100657368955
182,2023-06-10 13:30:05,186.0,6.7962665425965
184,2023-06-10 13:30:07,186.3,13.3820220883186
185,2023-06-10 13:30:08,186.4,25.98355413529431
186,2023-06-10 13:30:09,193.3,28.573513193979505
187,2023-06-10 13:30:10,199.3,22.6150051702484
188,2023-06-10 13:30:11,198.1,36.865834771810114
189,2023-06-10 13:30:12,198.0,43.51630975541969
190,2023-06-10 13:30:13,197.8,28.712083289895784
191,2023-06-10 13:30:14,197.1,30.09016574922308
193,2023-06-10 13:30:16,180.2,7.950802889124295
