timestamp,total_power
2023-06-11 13:13:57,42.817935146110635
2023-06-11 13:13:59,45.18834494175354
2023-06-11 13:14:00,24.04206585433983
2023-06-11 13:14:01,24.09417051741425
2023-06-11 13:14:02,45.03893113532427
2023-06-11 13:14:03,47.043367695851664
2023-06-11 13:14:04,19.951702848588376
2023-06-11 13:14:05,28.61773103748312
2023-06-11 13:14:06,44.33778386844062
2023-06-11 13:14:07,43.25694504289269
2023-06-11 13:14:08,42.78338594808924
2023-06-11 13:14:09,17.226623012438722
2023-06-11 13:14:10,41.92893025539396
2023-06-11 13:14:11,42.514200550921714
2023-06-11 13:14:12,23.453725264936608
2023-06-11 13:14:13,12.860079613946272
2023-06-11 13:14:14,41.211279298487234
2023-06-11 13:14:15,49.68002377632836
2023-06-11 13:14:16,59.78350808796069
2023-06-11 13:14:17,47.37486794043009
2023-06-11 13:14:18,49.83436705132227
2023-06-11 13:14:19,52.550978361119036
2023-06-11 13:14:20,50.53595406766986
2023-06-11 13:14:21,54.968489583105494
2023-06-11 13:14:23,54.216558706492854
2023-06-11 13:14:24,51.40250606445547
2023-06-11 13:14:25,50.44514000703108
2023-06-11 13:14:26,50.24683892541863
2023-06-11 13:14:27,52.34594315404636
2023-06-11 13:14:28,55.560429886257694
2023-06-11 13:14:29,56.554937928975285
2023-06-11 13:14:30,48.99877268902192
2023-06-11 13:14:31,50.770542374548114
2023-06-11 13:14:32,53.509434309212786
2023-06-11 13:14:33,51.538177490222964
2023-06-11 13:14:34,52.83869758843244
2023-06-11 13:14:35,44.42917109285671
2023-06-11 13:14:36,44.80158647655272
2023-06-11 13:14:37,54.36342673688223
2023-06-11 13:14:38,50.608987347250114
2023-06-11 13:14:39,54.27944776710631
2023-06-11 13:14:40,58.40868164483169
2023-06-11 13:14:41,54.680224556500235
2023-06-11 13:14:43,54.41958230431753
2023-06-11 13:14:44,57.59307963636936
2023-06-11 13:14:45,54.69937124659185
2023-06-11 13:14:46,57.2377255524574
2023-06-11 13:14:47,56.44059598953069
2023-06-11 13:14:48,58.56378655289878
2023-06-11 13:14:49,51.07363031766312
2023-06-11 13:14:50,53.202683174023896
2023-06-11 13:14:51,46.28565161773564
2023-06-11 13:14:52,51.18345368949893
2023-06-11 13:14:53,47.38879178421788
2023-06-11 13:14:54,39.59115681977574
2023-06-11 13:14:55,44.9996911426392
2023-06-11 13:14:56,43.082647808115766
2023-06-11 13:14:57,47.63855457527604
2023-06-11 13:14:58,35.75110043544704
2023-06-11 13:14:59,47.23762397590889
2023-06-11 13:15:00,48.659207372698134
2023-06-11 13:15:01,56.16745579325288
2023-06-11 13:15:02,58.60993746838639
2023-06-11 13:15:04,59.2152482118064
2023-06-11 13:15:05,60.7411228785281
2023-06-11 13:15:06,60.1348263640107
2023-06-11 13:15:07,64.40332792050441
2023-06-11 13:15:08,65.5165496778325
2023-06-11 13:15:09,57.40892149140381
2023-06-11 13:15:10,58.50167203132004
2023-06-11 13:15:11,63.21650591866695
2023-06-11 13:15:12,65.21193145947437
2023-06-11 13:15:13,62.58248059597029
2023-06-11 13:15:14,57.34373311499101
2023-06-11 13:15:15,57.86396059828365
2023-06-11 13:15:16,57.261916344120614
2023-06-11 13:15:17,58.70011319868302
2023-06-11 13:15:18,57.22052198027993
2023-06-11 13:15:19,48.54830878068445
2023-06-11 13:15:21,45.859967890045006
2023-06-11 13:15:22,51.964231965531916
2023-06-11 13:15:23,45.57125738233839
2023-06-11 13:15:24,53.36526438068561
2023-06-11 13:15:25,51.04042918018833
2023-06-11 13:15:26,53.91699635037163
2023-06-11 13:15:27,50.29150793742772
2023-06-11 13:15:28,54.18152817083527
2023-06-11 13:15:29,52.19408967587403
2023-06-11 13:15:30,50.62442958093548
2023-06-11 13:15:31,54.17690184252097
2023-06-11 13:15:32,53.31746417707815
2023-06-11 13:15:33,52.96151864744251
2023-06-11 13:15:34,51.14944538776261
2023-06-11 13:15:35,53.268595636114256
2023-06-11 13:15:36,51.00927863915656
2023-06-11 13:15:37,48.12068971136315
2023-06-11 13:15:39,50.51943917729555
2023-06-11 13:15:40,48.34638966540633
2023-06-11 13:15:41,45.308017324001206
2023-06-11 13:15:42,46.629226313993875
2023-06-11 13:15:43,47.96713395327493
2023-06-11 13:15:44,52.95401174321408
2023-06-11 13:15:45,52.68622735181689
2023-06-11 13:15:46,43.757166056783014
2023-06-11 13:15:47,44.922669746753456
2023-06-11 13:15:48,49.60458792723393
2023-06-11 13:15:49,53.74361302871636
2023-06-11 13:15:50,47.29858877981683
2023-06-11 13:15:51,53.53944509976164
2023-06-11 13:15:52,51.71857051588153
2023-06-11 13:15:53,47.88640879775474
2023-06-11 13:15:54,52.620219119441295
2023-06-11 13:15:55,45.00706427355505
2023-06-11 13:15:56,47.79669318585332
2023-06-11 13:15:57,54.1952382772227
2023-06-11 13:15:59,42.2508573556302
2023-06-11 13:16:00,47.15441439532195
2023-06-11 13:16:01,45.711811278519804
2023-06-11 13:16:02,52.24204379909619
2023-06-11 13:16:03,51.536085884351834
2023-06-11 13:16:04,48.053051852785806
2023-06-11 13:16:05,24.99845376498239
2023-06-11 13:16:06,50.70880174543369
2023-06-11 13:16:07,47.39084362766088
2023-06-11 13:16:08,54.794189772104545
2023-06-11 13:16:09,53.20691753178356
2023-06-11 13:16:10,40.664775697720316
2023-06-11 13:16:11,46.02810601166111
2023-06-11 13:16:12,26.705018062003326
2023-06-11 13:16:13,47.69942207586286
2023-06-11 13:16:14,51.538956694021316
2023-06-11 13:16:15,51.498891729127294
2023-06-11 13:16:16,29.32889063846721
2023-06-11 13:16:19,49.046042983302975
2023-06-11 13:16:20,46.60566162498934
2023-06-11 13:16:21,52.66490587293126
2023-06-11 13:16:22,49.786975102345814
2023-06-11 13:16:23,43.93394906460636
2023-06-11 13:16:24,45.11528230947134
2023-06-11 13:16:27,52.44590988172678
2023-06-11 13:16:28,50.11455913007846
2023-06-11 13:16:29,59.11648646019674
2023-06-11 13:16:30,57.56925351148043
2023-06-11 13:16:31,53.18524993623299
2023-06-11 13:16:32,57.47843584894098
2023-06-11 13:16:33,56.177665192290156
2023-06-11 13:16:35,52.65958865349745
2023-06-11 13:16:36,51.6936687192782
2023-06-11 13:16:37,50.155168371602876
2023-06-11 13:16:38,54.282862026028525
2023-06-11 13:16:39,48.60249682397751
2023-06-11 13:16:40,52.467757457650336
2023-06-11 13:16:41,48.736612745550005
2023-06-11 13:16:42,49.84844669290067
2023-06-11 13:16:43,50.68319015351009
2023-06-11 13:16:44,48.80295596281549
2023-06-11 13:16:45,50.54110803215004
2023-06-11 13:16:46,48.05360844649933
2023-06-11 13:16:50,53.92162851636379
2023-06-11 13:16:51,52.088727958241066
2023-06-11 13:16:54,30.886768180443514
2023-06-11 13:16:55,58.86039882092839
2023-06-11 13:16:56,21.50877787357367
2023-06-11 13:16:57,22.817653150418526
2023-06-11 13:16:58,19.514807766950746
2023-06-11 13:16:59,21.39623221495723
2023-06-11 13:17:00,16.97914920470955
2023-06-11 13:17:01,16.190943232502708
2023-06-11 13:17:02,17.145896170984535
2023-06-11 13:17:03,21.931191253268505
2023-06-11 13:17:04,24.26164896345956
2023-06-11 13:17:05,26.985014117991724
2023-06-11 13:17:06,25.15000563768775
2023-06-11 13:17:07,17.191089540109353
2023-06-11 13:17:08,18.71164517600671
2023-06-11 13:17:11,47.03485169221943
2023-06-11 13:17:13,56.409879278423
2023-06-11 13:17:14,49.59919119883176
2023-06-11 13:17:15,48.85885228867782
2023-06-11 13:17:16,49.8986040605447
2023-06-11 13:17:17,54.78469645590379
2023-06-11 13:17:18,54.03432251106792
2023-06-11 13:17:19,48.332799579883904
2023-06-11 13:17:20,48.69565261557645
2023-06-11 13:17:21,49.184585854173484
2023-06-11 13:17:22,49.574367124511234
2023-06-11 13:17:23,47.103828374285136
2023-06-11 13:17:24,35.35585032764758
2023-06-11 13:17:25,44.17299636175257
2023-06-11 13:17:26,53.18402991374716
2023-06-11 13:17:27,44.53390715190113
2023-06-11 13:17:28,47.316272852962044
2023-06-11 13:17:30,44.41185110168862
2023-06-11 13:17:31,23.25461061021237
2023-06-11 13:17:33,22.65850308774426
2023-06-11 13:17:34,37.385404522814106
2023-06-11 13:17:35,37.38462451669344
2023-06-11 13:17:36,44.486549444249235
2023-06-11 13:17:37,40.31347622074713
2023-06-11 13:17:38,38.854982631421166
2023-06-11 13:17:39,26.795733255288262
2023-06-11 13:17:40,25.587195356967655
2023-06-11 13:17:41,25.663747896114103
2023-06-11 13:17:42,34.54344857002241
2023-06-11 13:17:43,24.244051689767765
2023-06-11 13:17:44,44.44202485559875
2023-06-11 13:17:45,24.793449539060624
2023-06-11 13:17:46,21.84738760004401
2023-06-11 13:17:47,28.386904711747988
2023-06-11 13:17:48,44.0548261057902
2023-06-11 13:17:50,43.90794013922287
2023-06-11 13:17:51,28.93110740430429
2023-06-11 13:17:52,26.34105383873344
2023-06-11 13:17:53,45.08704812000229
2023-06-11 13:17:54,20.69555788121012
2023-06-11 13:17:55,44.34378092334014
2023-06-11 13:17:56,39.2159858382331
2023-06-11 13:17:57,41.75003871407549
2023-06-11 13:17:58,26.446456975228823
2023-06-11 13:17:59,41.44686512907371
2023-06-11 13:18:00,49.893404064279984
2023-06-11 13:18:01,40.08807798026789
2023-06-11 13:18:02,35.731893941966256
2023-06-11 13:18:03,41.33636692448479
2023-06-11 13:18:04,43.014923380165015
2023-06-11 13:18:05,43.30818599048241
2023-06-11 13:18:06,33.31107575169832
2023-06-11 13:18:08,43.20667731878381
2023-06-11 13:18:09,14.5866456426864
2023-06-11 13:18:10,24.599592406565343
2023-06-11 13:18:11,24.721512538739734
2023-06-11 13:18:12,27.15204975455459
2023-06-11 13:18:13,25.619585074380467
2023-06-11 13:18:14,43.841663627787824
2023-06-11 13:18:15,44.09863498861413
2023-06-11 13:18:16,17.326627166865933
2023-06-11 13:18:17,19.001140568663516
2023-06-11 13:18:18,44.611946608125336
2023-06-11 13:18:19,45.607824224811765
2023-06-11 13:18:20,45.86754829592108
2023-06-11 13:18:21,19.66455185646954
2023-06-11 13:18:22,10.53478648281168
2023-06-11 13:18:23,18.881258367095178
2023-06-11 13:18:24,29.880913989303895
2023-06-11 13:18:25,48.767929481874546
2023-06-11 13:18:27,51.4820734493495
2023-06-11 13:18:28,27.502600410384904
2023-06-11 13:18:29,25.904725615768825
2023-06-11 13:18:30,51.918268186387024
