Unnamed: 0,timestamp,wattsup_power,smartwatts_power
43,2023-06-15 06:43:40,191.8,44.23993938002526
44,2023-06-15 06:43:41,191.6,47.75737499774736
46,2023-06-15 06:43:43,191.4,47.21489527744493
49,2023-06-15 06:43:46,191.3,16.438948949297874
50,2023-06-15 06:43:47,191.3,11.776853094245356
51,2023-06-15 06:43:48,191.4,21.789218059104574
53,2023-06-15 06:43:50,192.2,40.8620573113426
54,2023-06-15 06:43:51,192.3,24.793426931955025
55,2023-06-15 06:43:52,192.3,20.202294811950704
56,2023-06-15 06:43:53,192.2,45.44035932740989
57,2023-06-15 06:43:54,192.8,41.49626293702834
58,2023-06-15 06:43:55,192.6,44.08189118551096
60,2023-06-15 06:43:57,191.8,13.833396844083028
62,2023-06-15 06:43:59,192.3,12.050913475646244
63,2023-06-15 06:44:00,192.7,15.275612438694631
65,2023-06-15 06:44:02,192.8,41.95788443030005
66,2023-06-15 06:44:03,192.1,22.01697256927363
67,2023-06-15 06:44:04,191.5,45.65357770840202
68,2023-06-15 06:44:05,191.6,22.425893579721656
69,2023-06-15 06:44:06,192.0,31.431693089048665
77,2023-06-15 06:44:14,229.9,58.63552635448748
78,2023-06-15 06:44:15,229.1,59.09567878189498
80,2023-06-15 06:44:17,228.3,58.171552815802
81,2023-06-15 06:44:18,228.2,59.57877283711804
82,2023-06-15 06:44:19,227.9,58.312170751109846
83,2023-06-15 06:44:20,227.6,58.21511443411083
84,2023-06-15 06:44:21,227.1,54.75017095014798
86,2023-06-15 06:44:23,226.3,55.045028886796274
87,2023-06-15 06:44:24,226.7,51.519426780698296
88,2023-06-15 06:44:25,226.4,56.54827242458279
89,2023-06-15 06:44:26,226.1,49.415263432106
90,2023-06-15 06:44:27,212.7,51.41608334448042
91,2023-06-15 06:44:28,197.1,43.23879871087493
92,2023-06-15 06:44:29,203.0,37.96972244701527
93,2023-06-15 06:44:30,219.9,50.60552772390333
94,2023-06-15 06:44:31,226.8,51.52831650091618
95,2023-06-15 06:44:32,227.1,52.19123487880042
96,2023-06-15 06:44:33,227.1,53.06537071962784
97,2023-06-15 06:44:34,226.9,63.99489406450566
98,2023-06-15 06:44:35,227.0,47.647721350002605
99,2023-06-15 06:44:36,227.2,59.765435057675134
100,2023-06-15 06:44:37,227.2,45.41795675928678
101,2023-06-15 06:44:38,227.1,61.930752947256416
102,2023-06-15 06:44:39,227.1,62.4017373220787
103,2023-06-15 06:44:40,227.0,50.167421602143584
104,2023-06-15 06:44:41,226.7,59.691456490253614
106,2023-06-15 06:44:43,226.3,52.51452598676895
107,2023-06-15 06:44:44,225.6,48.900156870026855
108,2023-06-15 06:44:45,224.8,49.66981747086624
109,2023-06-15 06:44:46,224.2,45.6715409459738
110,2023-06-15 06:44:47,223.5,43.95827520054536
111,2023-06-15 06:44:48,222.6,43.07042231866053
112,2023-06-15 06:44:49,202.3,41.8837715965024
113,2023-06-15 06:44:50,194.4,42.91765574324574
114,2023-06-15 06:44:51,202.7,43.181500904766565
115,2023-06-15 06:44:52,213.1,46.64435829465673
116,2023-06-15 06:44:53,213.9,44.03563869917353
117,2023-06-15 06:44:54,228.3,50.401560680529954
118,2023-06-15 06:44:55,228.4,57.78914159780666
119,2023-06-15 06:44:56,228.7,59.14029196749184
120,2023-06-15 06:44:57,229.3,66.4856356146822
121,2023-06-15 06:44:58,229.9,67.48461743728569
122,2023-06-15 06:44:59,230.4,82.28831678505814
124,2023-06-15 06:45:01,231.7,66.63358712777256
125,2023-06-15 06:45:02,232.1,66.0976898282593
126,2023-06-15 06:45:03,232.4,65.76782199832853
127,2023-06-15 06:45:04,232.7,63.24388094972068
128,2023-06-15 06:45:05,232.9,60.46060632470869
129,2023-06-15 06:45:06,233.1,61.12657087891798
130,2023-06-15 06:45:07,233.3,63.44917330914523
131,2023-06-15 06:45:08,233.4,62.65448917613917
132,2023-06-15 06:45:09,233.3,57.7137715430399
133,2023-06-15 06:45:10,233.2,38.86332464382354
134,2023-06-15 06:45:11,219.3,42.63137203909623
135,2023-06-15 06:45:12,202.8,43.37655965251681
136,2023-06-15 06:45:13,202.8,44.49235586372124
138,2023-06-15 06:45:15,224.5,51.18548450325751
139,2023-06-15 06:45:16,225.1,55.60450426802046
140,2023-06-15 06:45:17,225.5,61.67308062450584
141,2023-06-15 06:45:18,225.8,59.57770956787501
142,2023-06-15 06:45:19,226.0,54.82853182244004
143,2023-06-15 06:45:20,226.0,56.62223244236414
144,2023-06-15 06:45:21,225.9,58.6042265322994
145,2023-06-15 06:45:22,225.8,50.57130669619161
146,2023-06-15 06:45:23,225.9,58.82473804077508
147,2023-06-15 06:45:24,226.1,58.54656062930419
148,2023-06-15 06:45:25,226.6,48.99103877184502
149,2023-06-15 06:45:26,226.5,54.31903495714774
150,2023-06-15 06:45:27,226.0,46.90726001699083
151,2023-06-15 06:45:28,225.4,46.35959197139597
152,2023-06-15 06:45:29,224.7,52.839781706120135
153,2023-06-15 06:45:30,224.2,51.628677639349725
155,2023-06-15 06:45:32,223.4,50.75304764284632
156,2023-06-15 06:45:33,212.0,44.20970087309107
157,2023-06-15 06:45:34,199.4,9.60431864623716
158,2023-06-15 06:45:35,199.7,33.67203409664111
159,2023-06-15 06:45:36,215.7,50.6131179288496
160,2023-06-15 06:45:37,216.5,52.77970522280425
161,2023-06-15 06:45:38,222.1,48.905487377740926
162,2023-06-15 06:45:39,222.8,47.83048695366174
163,2023-06-15 06:45:40,222.9,48.21975874656224
164,2023-06-15 06:45:41,223.2,52.9883628684218
165,2023-06-15 06:45:42,223.6,49.19968885158756
166,2023-06-15 06:45:43,223.8,51.514556614479226
167,2023-06-15 06:45:44,224.1,49.46562770464372
168,2023-06-15 06:45:45,224.1,48.82434084595892
169,2023-06-15 06:45:46,224.4,50.207864245527375
170,2023-06-15 06:45:47,224.5,53.37590406525304
171,2023-06-15 06:45:48,224.8,47.435167300098186
173,2023-06-15 06:45:50,225.1,50.42907214726679
174,2023-06-15 06:45:51,225.0,48.600814307561706
175,2023-06-15 06:45:52,224.4,50.15141621697882
176,2023-06-15 06:45:53,224.0,46.810917955555965
177,2023-06-15 06:45:54,223.3,46.07723476804016
178,2023-06-15 06:45:55,217.3,43.68649374613863
179,2023-06-15 06:45:56,202.2,48.29407086199482
180,2023-06-15 06:45:57,202.0,43.45030466907645
181,2023-06-15 06:45:58,212.1,54.41389065492295
182,2023-06-15 06:45:59,221.2,56.73895890166232
183,2023-06-15 06:46:00,221.8,55.14019723080026
184,2023-06-15 06:46:01,222.4,54.43608848628897
185,2023-06-15 06:46:02,222.7,55.82914808821297
186,2023-06-15 06:46:03,223.0,45.314129996287406
187,2023-06-15 06:46:04,222.7,56.12346175099498
188,2023-06-15 06:46:05,222.8,46.39099468662752
189,2023-06-15 06:46:06,223.1,48.468027244188406
190,2023-06-15 06:46:07,222.7,43.39400159383078
192,2023-06-15 06:46:09,222.3,54.06754217815197
193,2023-06-15 06:46:10,222.3,46.810659303424096
194,2023-06-15 06:46:11,222.1,44.112608364968736
195,2023-06-15 06:46:12,221.8,49.6897309225474
196,2023-06-15 06:46:13,221.7,37.11285888449186
197,2023-06-15 06:46:14,221.5,43.16820854520864
198,2023-06-15 06:46:15,221.2,53.27738887032371
199,2023-06-15 06:46:16,221.4,52.71402422056456
200,2023-06-15 06:46:17,221.4,49.24573406793797
201,2023-06-15 06:46:18,220.6,46.0493052752718
202,2023-06-15 06:46:19,214.6,50.850772133395736
203,2023-06-15 06:46:20,215.4,54.95207234875296
204,2023-06-15 06:46:21,222.6,55.85451097915906
205,2023-06-15 06:46:22,223.5,62.46330808239052
206,2023-06-15 06:46:23,230.9,56.77660744097339
208,2023-06-15 06:46:25,236.0,53.28753817591502
209,2023-06-15 06:46:26,235.8,56.4811569333484
210,2023-06-15 06:46:27,235.8,60.39219067954152
211,2023-06-15 06:46:28,235.6,53.25436717085476
212,2023-06-15 06:46:29,235.4,61.33672220635974
213,2023-06-15 06:46:30,235.2,53.184337464641146
214,2023-06-15 06:46:31,234.9,53.48726671341289
215,2023-06-15 06:46:32,234.4,55.94078945704526
216,2023-06-15 06:46:33,233.9,51.33968781680301
217,2023-06-15 06:46:34,233.1,45.982099632205696
218,2023-06-15 06:46:35,226.5,51.9119719481294
