Unnamed: 0,timestamp,wattsup_power,smartwatts_power
40,2023-06-15 07:08:29,195.2,43.4763082527685
41,2023-06-15 07:08:30,195.2,44.11420078698874
43,2023-06-15 07:08:32,195.5,41.98025475909739
44,2023-06-15 07:08:33,195.6,44.33224403975184
45,2023-06-15 07:08:34,195.7,46.87991951355782
46,2023-06-15 07:08:35,195.8,45.677175415654354
47,2023-06-15 07:08:36,195.7,45.23893032750331
48,2023-06-15 07:08:37,195.4,45.03616621288841
49,2023-06-15 07:08:38,195.1,46.53269752312342
50,2023-06-15 07:08:39,195.3,46.162102441155824
51,2023-06-15 07:08:40,195.5,44.199325347743006
52,2023-06-15 07:08:41,195.2,46.65563960497429
53,2023-06-15 07:08:42,194.6,46.009282843864206
54,2023-06-15 07:08:43,193.9,45.54529909996452
55,2023-06-15 07:08:44,193.9,29.62234057856202
56,2023-06-15 07:08:45,194.3,47.07337721190555
57,2023-06-15 07:08:46,194.7,44.012862007675245
58,2023-06-15 07:08:47,194.9,46.197507647186434
59,2023-06-15 07:08:48,195.2,45.96515574269431
60,2023-06-15 07:08:49,195.2,44.98003876945726
61,2023-06-15 07:08:50,195.5,44.57345146018113
62,2023-06-15 07:08:51,195.5,47.54595833709906
63,2023-06-15 07:08:52,195.4,44.887925902536544
64,2023-06-15 07:08:53,195.4,47.02186473595667
65,2023-06-15 07:08:54,195.3,45.72343220613513
66,2023-06-15 07:08:55,195.2,45.59138628424359
68,2023-06-15 07:08:57,194.9,41.91083161423124
69,2023-06-15 07:08:58,195.3,46.13785722334942
70,2023-06-15 07:08:59,203.0,47.71753674554015
71,2023-06-15 07:09:00,212.7,58.20122518714213
72,2023-06-15 07:09:01,219.2,60.17584062976404
73,2023-06-15 07:09:02,225.4,57.76597951639593
74,2023-06-15 07:09:03,226.0,58.45679743513926
75,2023-06-15 07:09:04,226.3,56.87937039890754
76,2023-06-15 07:09:05,226.8,56.8630468879459
77,2023-06-15 07:09:06,226.9,56.8722332009368
78,2023-06-15 07:09:07,226.7,53.2111294862531
79,2023-06-15 07:09:08,226.6,53.52860246801716
80,2023-06-15 07:09:09,226.0,53.406834575964
81,2023-06-15 07:09:10,225.5,49.94179324310552
82,2023-06-15 07:09:11,225.2,49.13977333301387
83,2023-06-15 07:09:12,225.1,52.13349701557738
84,2023-06-15 07:09:13,224.5,50.24138770807906
85,2023-06-15 07:09:14,224.0,50.20454340481975
87,2023-06-15 07:09:16,223.4,42.41643417378403
88,2023-06-15 07:09:17,223.2,54.22947761832267
89,2023-06-15 07:09:18,222.7,50.93881580067617
90,2023-06-15 07:09:19,206.2,44.90251955727741
91,2023-06-15 07:09:20,199.4,25.72179338685971
92,2023-06-15 07:09:21,205.2,52.1114099276553
93,2023-06-15 07:09:22,217.7,54.28123034585208
94,2023-06-15 07:09:23,224.7,43.35836582872681
95,2023-06-15 07:09:24,225.3,57.23690507029798
96,2023-06-15 07:09:25,225.4,53.580555137546455
97,2023-06-15 07:09:26,225.6,47.807325161415285
98,2023-06-15 07:09:27,225.6,57.702492331440766
99,2023-06-15 07:09:28,225.8,53.21349082285627
100,2023-06-15 07:09:29,225.7,54.67681900007136
101,2023-06-15 07:09:30,225.2,55.77908237951341
102,2023-06-15 07:09:31,224.9,51.94109642708934
103,2023-06-15 07:09:32,225.3,55.17766292781027
105,2023-06-15 07:09:34,224.8,56.816066055969294
106,2023-06-15 07:09:35,224.4,42.00529533026653
107,2023-06-15 07:09:36,223.5,51.149571976999866
108,2023-06-15 07:09:37,222.5,50.18163995487674
109,2023-06-15 07:09:38,216.8,47.5424437929746
110,2023-06-15 07:09:39,216.1,47.72884977994826
111,2023-06-15 07:09:40,215.8,47.43842013620481
112,2023-06-15 07:09:41,208.9,45.97133499373829
113,2023-06-15 07:09:42,207.9,46.96039562414397
114,2023-06-15 07:09:43,207.8,50.25357865813164
115,2023-06-15 07:09:44,216.5,50.726271161770825
116,2023-06-15 07:09:45,222.2,52.5239402526975
