timestamp,total_power
2023-06-10 16:19:00,35.46841309854586
2023-06-10 16:19:01,39.20526015562173
2023-06-10 16:19:02,36.11599962073072
2023-06-10 16:19:03,34.42605792248079
2023-06-10 16:19:04,37.70804569872631
2023-06-10 16:19:05,40.809977483005135
2023-06-10 16:19:06,41.02154359832302
2023-06-10 16:19:07,38.73188655321116
2023-06-10 16:19:08,40.25110469879541
2023-06-10 16:19:09,43.11273836299567
2023-06-10 16:19:10,43.408993687973826
2023-06-10 16:19:11,42.332861855197145
2023-06-10 16:19:12,40.964769946642825
2023-06-10 16:19:13,37.962099001930696
2023-06-10 16:19:15,26.62604879303788
2023-06-10 16:19:16,42.748712832741106
2023-06-10 16:19:17,41.61017583134782
2023-06-10 16:19:18,41.474245721502825
2023-06-10 16:19:19,40.61003638947927
2023-06-10 16:19:20,41.790110417863495
2023-06-10 16:19:21,39.373197557020575
2023-06-10 16:19:22,8.516886152810532
2023-06-10 16:19:23,21.874626196606386
2023-06-10 16:19:24,40.633922066629225
2023-06-10 16:19:25,41.87526158721728
2023-06-10 16:19:26,40.337181240246814
2023-06-10 16:19:27,41.79059007157993
2023-06-10 16:19:28,41.46627955993137
2023-06-10 16:19:29,43.1148426638447
2023-06-10 16:19:30,42.65980594144625
2023-06-10 16:19:31,55.002312172663
2023-06-10 16:19:32,57.62653816268096
2023-06-10 16:19:33,55.386507045474616
2023-06-10 16:19:34,45.96840023154952
2023-06-10 16:19:35,52.85976080500753
2023-06-10 16:19:37,53.396162240497496
2023-06-10 16:19:38,51.38155829987592
2023-06-10 16:19:39,46.36401174509048
2023-06-10 16:19:40,46.529831551162054
2023-06-10 16:19:41,44.880323803985625
2023-06-10 16:19:42,54.903198681884014
2023-06-10 16:19:43,45.81060973985363
2023-06-10 16:19:44,48.531039441895814
2023-06-10 16:19:45,49.143191050059364
2023-06-10 16:19:46,55.41284317793505
2023-06-10 16:19:47,46.97198618001873
2023-06-10 16:19:48,54.04417853368633
2023-06-10 16:19:49,43.443578661805255
2023-06-10 16:19:50,48.04622379801626
2023-06-10 16:19:51,49.93989919606232
2023-06-10 16:19:52,50.416569358092055
2023-06-10 16:19:53,56.063954451978034
2023-06-10 16:19:54,58.65720572262172
2023-06-10 16:19:56,60.412969631518116
2023-06-10 16:19:57,56.92736086839884
2023-06-10 16:19:58,48.24749931267703
2023-06-10 16:19:59,52.73781830446239
2023-06-10 16:20:00,42.63274559249717
2023-06-10 16:20:01,45.95742894590274
2023-06-10 16:20:02,48.09282111888333
2023-06-10 16:20:03,40.51759396919826
2023-06-10 16:20:04,51.41242733601064
2023-06-10 16:20:05,54.43610085041366
2023-06-10 16:20:06,47.82132985672118
2023-06-10 16:20:07,46.86375128207295
2023-06-10 16:20:08,48.79600486101082
2023-06-10 16:20:09,46.88862012616233
2023-06-10 16:20:10,45.555564183787936
2023-06-10 16:20:11,44.743661330500565
2023-06-10 16:20:12,9.733687209463385
2023-06-10 16:20:13,44.772445474572685
2023-06-10 16:20:15,49.08604205327038
2023-06-10 16:20:16,50.16167507948709
2023-06-10 16:20:17,54.00018305473561
2023-06-10 16:20:18,69.84491269994105
2023-06-10 16:20:19,57.46109829448845
2023-06-10 16:20:20,55.296299103725204
2023-06-10 16:20:21,69.02075123926562
2023-06-10 16:20:22,70.65019304158353
2023-06-10 16:20:23,56.05578630972236
2023-06-10 16:20:24,71.67180723134899
2023-06-10 16:20:25,56.222109548488774
2023-06-10 16:20:26,70.71622508192581
2023-06-10 16:20:27,67.37885178393105
2023-06-10 16:20:29,55.37777280395126
2023-06-10 16:20:30,67.28739418985315
2023-06-10 16:20:31,64.27655972261306
2023-06-10 16:20:32,52.867933977152575
